"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","EXCH","TOT","NATUSD","A","2004",0.805003,
"EST","EXCH","TOT","NATUSD","A","2005",0.804251,
"EST","EXCH","TOT","NATUSD","A","2006",0.79669,
"EST","EXCH","TOT","NATUSD","A","2007",0.730756,
"EST","EXCH","TOT","NATUSD","A","2008",0.683499,
"EST","EXCH","TOT","NATUSD","A","2009",0.719481,
"EST","EXCH","TOT","NATUSD","A","2010",0.754595,
"EST","EXCH","TOT","NATUSD","A","2011",0.718414,
"EST","EXCH","TOT","NATUSD","A","2012",0.778338,
"EST","EXCH","TOT","NATUSD","A","2013",0.752945,
"EST","EXCH","TOT","NATUSD","A","2014",0.752728,
"EST","EXCH","TOT","NATUSD","A","2015",0.901296,
"EST","EXCH","TOT","NATUSD","A","2016",0.903421,
"EST","EXCH","TOT","NATUSD","A","2017",0.885206,
"EST","EXCH","TOT","NATUSD","A","2018",0.846773,
"EST","EXCH","TOT","NATUSD","A","2019",0.893276,
"EST","EXCH","TOT","NATUSD","A","2020",0.875506,
"IND","EXCH","TOT","NATUSD","A","1950",4.7619,
"IND","EXCH","TOT","NATUSD","A","1951",4.7619,
"IND","EXCH","TOT","NATUSD","A","1952",4.7619,
"IND","EXCH","TOT","NATUSD","A","1953",4.7619,
"IND","EXCH","TOT","NATUSD","A","1954",4.7619,
"IND","EXCH","TOT","NATUSD","A","1955",4.7619,
"IND","EXCH","TOT","NATUSD","A","1956",4.7619,
"IND","EXCH","TOT","NATUSD","A","1957",4.7619,
"IND","EXCH","TOT","NATUSD","A","1958",4.7619,
"IND","EXCH","TOT","NATUSD","A","1959",4.7619,
"IND","EXCH","TOT","NATUSD","A","1960",4.7619,
"IND","EXCH","TOT","NATUSD","A","1961",4.7619,
"IND","EXCH","TOT","NATUSD","A","1962",4.7619,
"IND","EXCH","TOT","NATUSD","A","1963",4.7619,
"IND","EXCH","TOT","NATUSD","A","1964",4.7619,
"IND","EXCH","TOT","NATUSD","A","1965",4.7619,
"IND","EXCH","TOT","NATUSD","A","1966",6.359125,
"IND","EXCH","TOT","NATUSD","A","1967",7.5,
"IND","EXCH","TOT","NATUSD","A","1968",7.5,
"IND","EXCH","TOT","NATUSD","A","1969",7.5,
"IND","EXCH","TOT","NATUSD","A","1970",7.5,
"IND","EXCH","TOT","NATUSD","A","1971",7.491935,
"IND","EXCH","TOT","NATUSD","A","1972",7.594468,
"IND","EXCH","TOT","NATUSD","A","1973",7.742039,
"IND","EXCH","TOT","NATUSD","A","1974",8.101603,
"IND","EXCH","TOT","NATUSD","A","1975",8.375892,
"IND","EXCH","TOT","NATUSD","A","1976",8.960413,
"IND","EXCH","TOT","NATUSD","A","1977",8.738576,
"IND","EXCH","TOT","NATUSD","A","1978",8.19284,
"IND","EXCH","TOT","NATUSD","A","1979",8.125791,
"IND","EXCH","TOT","NATUSD","A","1980",7.862945,
"IND","EXCH","TOT","NATUSD","A","1981",8.658523,
"IND","EXCH","TOT","NATUSD","A","1982",9.455132,
"IND","EXCH","TOT","NATUSD","A","1983",10.098898,
"IND","EXCH","TOT","NATUSD","A","1984",11.362583,
"IND","EXCH","TOT","NATUSD","A","1985",12.36875,
"IND","EXCH","TOT","NATUSD","A","1986",12.610833,
"IND","EXCH","TOT","NATUSD","A","1987",12.9615,
"IND","EXCH","TOT","NATUSD","A","1988",13.917083,
"IND","EXCH","TOT","NATUSD","A","1989",16.2255,
"IND","EXCH","TOT","NATUSD","A","1990",17.5035,
"IND","EXCH","TOT","NATUSD","A","1991",22.742433,
"IND","EXCH","TOT","NATUSD","A","1992",25.918083,
"IND","EXCH","TOT","NATUSD","A","1993",30.493292,
"IND","EXCH","TOT","NATUSD","A","1994",31.373742,
"IND","EXCH","TOT","NATUSD","A","1995",32.427077,
"IND","EXCH","TOT","NATUSD","A","1996",35.433173,
"IND","EXCH","TOT","NATUSD","A","1997",36.313286,
"IND","EXCH","TOT","NATUSD","A","1998",41.259365,
"IND","EXCH","TOT","NATUSD","A","1999",43.055428,
"IND","EXCH","TOT","NATUSD","A","2000",44.941605,
"IND","EXCH","TOT","NATUSD","A","2001",47.186414,
"IND","EXCH","TOT","NATUSD","A","2002",48.610319,
"IND","EXCH","TOT","NATUSD","A","2003",46.583284,
"IND","EXCH","TOT","NATUSD","A","2004",45.316467,
"IND","EXCH","TOT","NATUSD","A","2005",44.099975,
"IND","EXCH","TOT","NATUSD","A","2006",45.307008,
"IND","EXCH","TOT","NATUSD","A","2007",41.348533,
"IND","EXCH","TOT","NATUSD","A","2008",43.505183,
"IND","EXCH","TOT","NATUSD","A","2009",48.405267,
"IND","EXCH","TOT","NATUSD","A","2010",45.725812,
"IND","EXCH","TOT","NATUSD","A","2011",46.670467,
"IND","EXCH","TOT","NATUSD","A","2012",53.437233,
"IND","EXCH","TOT","NATUSD","A","2013",58.597845,
"IND","EXCH","TOT","NATUSD","A","2014",61.029514,
"IND","EXCH","TOT","NATUSD","A","2015",64.151944,
"IND","EXCH","TOT","NATUSD","A","2016",67.195313,
"IND","EXCH","TOT","NATUSD","A","2017",65.121569,
"IND","EXCH","TOT","NATUSD","A","2018",68.389467,
"IND","EXCH","TOT","NATUSD","A","2019",70.420341,
"IND","EXCH","TOT","NATUSD","A","2020",74.104917,
"IDN","EXCH","TOT","NATUSD","A","1967",149.583333,
"IDN","EXCH","TOT","NATUSD","A","1968",296.291667,
"IDN","EXCH","TOT","NATUSD","A","1969",326,
"IDN","EXCH","TOT","NATUSD","A","1970",362.833333,
"IDN","EXCH","TOT","NATUSD","A","1971",391.875,
"IDN","EXCH","TOT","NATUSD","A","1972",415,
"IDN","EXCH","TOT","NATUSD","A","1973",415,
"IDN","EXCH","TOT","NATUSD","A","1974",415,
"IDN","EXCH","TOT","NATUSD","A","1975",415,
"IDN","EXCH","TOT","NATUSD","A","1976",415,
"IDN","EXCH","TOT","NATUSD","A","1977",415,
"IDN","EXCH","TOT","NATUSD","A","1978",442.045417,
"IDN","EXCH","TOT","NATUSD","A","1979",623.0555,
"IDN","EXCH","TOT","NATUSD","A","1980",626.994,
"IDN","EXCH","TOT","NATUSD","A","1981",631.756667,
"IDN","EXCH","TOT","NATUSD","A","1982",661.42075,
"IDN","EXCH","TOT","NATUSD","A","1983",909.264833,
"IDN","EXCH","TOT","NATUSD","A","1984",1025.944833,
"IDN","EXCH","TOT","NATUSD","A","1985",1110.58,
"IDN","EXCH","TOT","NATUSD","A","1986",1282.56,
"IDN","EXCH","TOT","NATUSD","A","1987",1643.848333,
"IDN","EXCH","TOT","NATUSD","A","1988",1685.704167,
"IDN","EXCH","TOT","NATUSD","A","1989",1770.059167,
"IDN","EXCH","TOT","NATUSD","A","1990",1842.813333,
"IDN","EXCH","TOT","NATUSD","A","1991",1950.3175,
"IDN","EXCH","TOT","NATUSD","A","1992",2029.920833,
"IDN","EXCH","TOT","NATUSD","A","1993",2087.103867,
"IDN","EXCH","TOT","NATUSD","A","1994",2160.753675,
"IDN","EXCH","TOT","NATUSD","A","1995",2248.607975,
"IDN","EXCH","TOT","NATUSD","A","1996",2342.296292,
"IDN","EXCH","TOT","NATUSD","A","1997",2909.38,
"IDN","EXCH","TOT","NATUSD","A","1998",10013.6225,
"IDN","EXCH","TOT","NATUSD","A","1999",7855.15,
"IDN","EXCH","TOT","NATUSD","A","2000",8421.775,
"IDN","EXCH","TOT","NATUSD","A","2001",10260.85,
"IDN","EXCH","TOT","NATUSD","A","2002",9311.191667,
"IDN","EXCH","TOT","NATUSD","A","2003",8577.133333,
"IDN","EXCH","TOT","NATUSD","A","2004",8938.85,
"IDN","EXCH","TOT","NATUSD","A","2005",9704.741667,
"IDN","EXCH","TOT","NATUSD","A","2006",9159.316667,
"IDN","EXCH","TOT","NATUSD","A","2007",9141,
"IDN","EXCH","TOT","NATUSD","A","2008",9698.9625,
"IDN","EXCH","TOT","NATUSD","A","2009",10389.9375,
"IDN","EXCH","TOT","NATUSD","A","2010",9090.433333,
"IDN","EXCH","TOT","NATUSD","A","2011",8770.433333,
"IDN","EXCH","TOT","NATUSD","A","2012",9386.629167,
"IDN","EXCH","TOT","NATUSD","A","2013",10461.24,
"IDN","EXCH","TOT","NATUSD","A","2014",11865.211296,
"IDN","EXCH","TOT","NATUSD","A","2015",13389.412937,
"IDN","EXCH","TOT","NATUSD","A","2016",13308.326802,
"IDN","EXCH","TOT","NATUSD","A","2017",13380.833879,
"IDN","EXCH","TOT","NATUSD","A","2018",14236.938773,
"IDN","EXCH","TOT","NATUSD","A","2019",14147.671361,
"IDN","EXCH","TOT","NATUSD","A","2020",14582.203468,
"ISR","EXCH","TOT","NATUSD","A","1950",0.000036,
"ISR","EXCH","TOT","NATUSD","A","1951",0.000036,
"ISR","EXCH","TOT","NATUSD","A","1952",0.000036,
"ISR","EXCH","TOT","NATUSD","A","1953",0.0001,
"ISR","EXCH","TOT","NATUSD","A","1954",0.00018,
"ISR","EXCH","TOT","NATUSD","A","1955",0.00018,
"ISR","EXCH","TOT","NATUSD","A","1956",0.00018,
"ISR","EXCH","TOT","NATUSD","A","1957",0.00018,
"ISR","EXCH","TOT","NATUSD","A","1958",0.00018,
"ISR","EXCH","TOT","NATUSD","A","1959",0.00018,
"ISR","EXCH","TOT","NATUSD","A","1960",0.00018,
"ISR","EXCH","TOT","NATUSD","A","1961",0.00018,
"ISR","EXCH","TOT","NATUSD","A","1962",0.00029,
"ISR","EXCH","TOT","NATUSD","A","1963",0.0003,
"ISR","EXCH","TOT","NATUSD","A","1964",0.0003,
"ISR","EXCH","TOT","NATUSD","A","1965",0.0003,
"ISR","EXCH","TOT","NATUSD","A","1966",0.0003,
"ISR","EXCH","TOT","NATUSD","A","1967",0.000308,
"ISR","EXCH","TOT","NATUSD","A","1968",0.00035,
"ISR","EXCH","TOT","NATUSD","A","1969",0.00035,
"ISR","EXCH","TOT","NATUSD","A","1970",0.00035,
"ISR","EXCH","TOT","NATUSD","A","1971",0.000379,
"ISR","EXCH","TOT","NATUSD","A","1972",0.000418,
"ISR","EXCH","TOT","NATUSD","A","1973",0.000419,
"ISR","EXCH","TOT","NATUSD","A","1974",0.000445,
"ISR","EXCH","TOT","NATUSD","A","1975",0.000634,
"ISR","EXCH","TOT","NATUSD","A","1976",0.000793,
"ISR","EXCH","TOT","NATUSD","A","1977",0.001045,
"ISR","EXCH","TOT","NATUSD","A","1978",0.001744,
"ISR","EXCH","TOT","NATUSD","A","1979",0.002541,
"ISR","EXCH","TOT","NATUSD","A","1980",0.005124,
"ISR","EXCH","TOT","NATUSD","A","1981",0.011431,
"ISR","EXCH","TOT","NATUSD","A","1982",0.024267,
"ISR","EXCH","TOT","NATUSD","A","1983",0.056214,
"ISR","EXCH","TOT","NATUSD","A","1984",0.29321,
"ISR","EXCH","TOT","NATUSD","A","1985",1.178849,
"ISR","EXCH","TOT","NATUSD","A","1986",1.487842,
"ISR","EXCH","TOT","NATUSD","A","1987",1.594642,
"ISR","EXCH","TOT","NATUSD","A","1988",1.598933,
"ISR","EXCH","TOT","NATUSD","A","1989",1.916417,
"ISR","EXCH","TOT","NATUSD","A","1990",2.016175,
"ISR","EXCH","TOT","NATUSD","A","1991",2.279108,
"ISR","EXCH","TOT","NATUSD","A","1992",2.459083,
"ISR","EXCH","TOT","NATUSD","A","1993",2.830083,
"ISR","EXCH","TOT","NATUSD","A","1994",3.011055,
"ISR","EXCH","TOT","NATUSD","A","1995",3.011292,
"ISR","EXCH","TOT","NATUSD","A","1996",3.19165,
"ISR","EXCH","TOT","NATUSD","A","1997",3.44935,
"ISR","EXCH","TOT","NATUSD","A","1998",3.800075,
"ISR","EXCH","TOT","NATUSD","A","1999",4.139717,
"ISR","EXCH","TOT","NATUSD","A","2000",4.077333,
"ISR","EXCH","TOT","NATUSD","A","2001",4.20565,
"ISR","EXCH","TOT","NATUSD","A","2002",4.737825,
"ISR","EXCH","TOT","NATUSD","A","2003",4.554133,
"ISR","EXCH","TOT","NATUSD","A","2004",4.481983,
"ISR","EXCH","TOT","NATUSD","A","2005",4.4877,
"ISR","EXCH","TOT","NATUSD","A","2006",4.455808,
"ISR","EXCH","TOT","NATUSD","A","2007",4.108083,
"ISR","EXCH","TOT","NATUSD","A","2008",3.588021,
"ISR","EXCH","TOT","NATUSD","A","2009",3.932335,
"ISR","EXCH","TOT","NATUSD","A","2010",3.738975,
"ISR","EXCH","TOT","NATUSD","A","2011",3.578129,
"ISR","EXCH","TOT","NATUSD","A","2012",3.855922,
"ISR","EXCH","TOT","NATUSD","A","2013",3.610758,
"ISR","EXCH","TOT","NATUSD","A","2014",3.577925,
"ISR","EXCH","TOT","NATUSD","A","2015",3.886833,
"ISR","EXCH","TOT","NATUSD","A","2016",3.840567,
"ISR","EXCH","TOT","NATUSD","A","2017",3.599556,
"ISR","EXCH","TOT","NATUSD","A","2018",3.590558,
"ISR","EXCH","TOT","NATUSD","A","2019",3.564527,
"ISR","EXCH","TOT","NATUSD","A","2020",3.442406,
"RUS","EXCH","TOT","NATUSD","A","1993",0.991667,
"RUS","EXCH","TOT","NATUSD","A","1994",2.19075,
"RUS","EXCH","TOT","NATUSD","A","1995",4.55915,
"RUS","EXCH","TOT","NATUSD","A","1996",5.120833,
"RUS","EXCH","TOT","NATUSD","A","1997",5.784833,
"RUS","EXCH","TOT","NATUSD","A","1998",9.705083,
"RUS","EXCH","TOT","NATUSD","A","1999",24.6199,
"RUS","EXCH","TOT","NATUSD","A","2000",28.129167,
"RUS","EXCH","TOT","NATUSD","A","2001",29.168525,
"RUS","EXCH","TOT","NATUSD","A","2002",31.348483,
"RUS","EXCH","TOT","NATUSD","A","2003",30.692025,
"RUS","EXCH","TOT","NATUSD","A","2004",28.813742,
"RUS","EXCH","TOT","NATUSD","A","2005",28.284442,
"RUS","EXCH","TOT","NATUSD","A","2006",27.190958,
"RUS","EXCH","TOT","NATUSD","A","2007",25.580845,
"RUS","EXCH","TOT","NATUSD","A","2008",24.852875,
"RUS","EXCH","TOT","NATUSD","A","2009",31.740358,
"RUS","EXCH","TOT","NATUSD","A","2010",30.367915,
"RUS","EXCH","TOT","NATUSD","A","2011",29.382341,
"RUS","EXCH","TOT","NATUSD","A","2012",30.839831,
"RUS","EXCH","TOT","NATUSD","A","2013",31.837144,
"RUS","EXCH","TOT","NATUSD","A","2014",38.378207,
"RUS","EXCH","TOT","NATUSD","A","2015",60.93765,
"RUS","EXCH","TOT","NATUSD","A","2016",67.055933,
"RUS","EXCH","TOT","NATUSD","A","2017",58.342801,
"RUS","EXCH","TOT","NATUSD","A","2018",62.668133,
"RUS","EXCH","TOT","NATUSD","A","2019",64.737658,
"RUS","EXCH","TOT","NATUSD","A","2020",72.104908,
"SVN","EXCH","TOT","NATUSD","A","1991",0.115053,
"SVN","EXCH","TOT","NATUSD","A","1992",0.339205,
"SVN","EXCH","TOT","NATUSD","A","1993",0.47255,
"SVN","EXCH","TOT","NATUSD","A","1994",0.537509,
"SVN","EXCH","TOT","NATUSD","A","1995",0.494569,
"SVN","EXCH","TOT","NATUSD","A","1996",0.564865,
"SVN","EXCH","TOT","NATUSD","A","1997",0.666368,
"SVN","EXCH","TOT","NATUSD","A","1998",0.693266,
"SVN","EXCH","TOT","NATUSD","A","1999",0.758509,
"SVN","EXCH","TOT","NATUSD","A","2000",0.929127,
"SVN","EXCH","TOT","NATUSD","A","2001",1.012973,
"SVN","EXCH","TOT","NATUSD","A","2002",1.002538,
"SVN","EXCH","TOT","NATUSD","A","2003",0.86427,
"SVN","EXCH","TOT","NATUSD","A","2004",0.802792,
"SVN","EXCH","TOT","NATUSD","A","2005",0.804146,
"SVN","EXCH","TOT","NATUSD","A","2006",0.797147,
"SVN","EXCH","TOT","NATUSD","A","2007",0.729672,
"SVN","EXCH","TOT","NATUSD","A","2008",0.679923,
"SVN","EXCH","TOT","NATUSD","A","2009",0.716958,
"SVN","EXCH","TOT","NATUSD","A","2010",0.754309,
"SVN","EXCH","TOT","NATUSD","A","2011",0.718414,
"SVN","EXCH","TOT","NATUSD","A","2012",0.778338,
"SVN","EXCH","TOT","NATUSD","A","2013",0.752945,
"SVN","EXCH","TOT","NATUSD","A","2014",0.752728,
"SVN","EXCH","TOT","NATUSD","A","2015",0.901296,
"SVN","EXCH","TOT","NATUSD","A","2016",0.903421,
"SVN","EXCH","TOT","NATUSD","A","2017",0.885206,
"SVN","EXCH","TOT","NATUSD","A","2018",0.846773,
"SVN","EXCH","TOT","NATUSD","A","2019",0.893276,
"SVN","EXCH","TOT","NATUSD","A","2020",0.875506,
"ZAF","EXCH","TOT","NATUSD","A","1950",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1951",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1952",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1953",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1954",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1955",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1956",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1957",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1958",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1959",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1960",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1961",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1962",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1963",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1964",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1965",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1966",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1967",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1968",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1969",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1970",0.714286,
"ZAF","EXCH","TOT","NATUSD","A","1971",0.715217,
"ZAF","EXCH","TOT","NATUSD","A","1972",0.768725,
"ZAF","EXCH","TOT","NATUSD","A","1973",0.693959,
"ZAF","EXCH","TOT","NATUSD","A","1974",0.679477,
"ZAF","EXCH","TOT","NATUSD","A","1975",0.739508,
"ZAF","EXCH","TOT","NATUSD","A","1976",0.869565,
"ZAF","EXCH","TOT","NATUSD","A","1977",0.869565,
"ZAF","EXCH","TOT","NATUSD","A","1978",0.869565,
"ZAF","EXCH","TOT","NATUSD","A","1979",0.842023,
"ZAF","EXCH","TOT","NATUSD","A","1980",0.778834,
"ZAF","EXCH","TOT","NATUSD","A","1981",0.877579,
"ZAF","EXCH","TOT","NATUSD","A","1982",1.085816,
"ZAF","EXCH","TOT","NATUSD","A","1983",1.1141,
"ZAF","EXCH","TOT","NATUSD","A","1984",1.475277,
"ZAF","EXCH","TOT","NATUSD","A","1985",2.228675,
"ZAF","EXCH","TOT","NATUSD","A","1986",2.285032,
"ZAF","EXCH","TOT","NATUSD","A","1987",2.036033,
"ZAF","EXCH","TOT","NATUSD","A","1988",2.273468,
"ZAF","EXCH","TOT","NATUSD","A","1989",2.622678,
"ZAF","EXCH","TOT","NATUSD","A","1990",2.587321,
"ZAF","EXCH","TOT","NATUSD","A","1991",2.761315,
"ZAF","EXCH","TOT","NATUSD","A","1992",2.852014,
"ZAF","EXCH","TOT","NATUSD","A","1993",3.267742,
"ZAF","EXCH","TOT","NATUSD","A","1994",3.550798,
"ZAF","EXCH","TOT","NATUSD","A","1995",3.627085,
"ZAF","EXCH","TOT","NATUSD","A","1996",4.299349,
"ZAF","EXCH","TOT","NATUSD","A","1997",4.607962,
"ZAF","EXCH","TOT","NATUSD","A","1998",5.528284,
"ZAF","EXCH","TOT","NATUSD","A","1999",6.109484,
"ZAF","EXCH","TOT","NATUSD","A","2000",6.939828,
"ZAF","EXCH","TOT","NATUSD","A","2001",8.609181,
"ZAF","EXCH","TOT","NATUSD","A","2002",10.540747,
"ZAF","EXCH","TOT","NATUSD","A","2003",7.564749,
"ZAF","EXCH","TOT","NATUSD","A","2004",6.459693,
"ZAF","EXCH","TOT","NATUSD","A","2005",6.359328,
"ZAF","EXCH","TOT","NATUSD","A","2006",6.771549,
"ZAF","EXCH","TOT","NATUSD","A","2007",7.045365,
"ZAF","EXCH","TOT","NATUSD","A","2008",8.261223,
"ZAF","EXCH","TOT","NATUSD","A","2009",8.473674,
"ZAF","EXCH","TOT","NATUSD","A","2010",7.321222,
"ZAF","EXCH","TOT","NATUSD","A","2011",7.261132,
"ZAF","EXCH","TOT","NATUSD","A","2012",8.209969,
"ZAF","EXCH","TOT","NATUSD","A","2013",9.655056,
"ZAF","EXCH","TOT","NATUSD","A","2014",10.852656,
"ZAF","EXCH","TOT","NATUSD","A","2015",12.758931,
"ZAF","EXCH","TOT","NATUSD","A","2016",14.709611,
"ZAF","EXCH","TOT","NATUSD","A","2017",13.323801,
"ZAF","EXCH","TOT","NATUSD","A","2018",13.233926,
"ZAF","EXCH","TOT","NATUSD","A","2019",14.448427,
"ZAF","EXCH","TOT","NATUSD","A","2020",16.473187,
"DEW","EXCH","TOT","NATUSD","A","1960",2.147426,
"DEW","EXCH","TOT","NATUSD","A","1961",2.062209,
"DEW","EXCH","TOT","NATUSD","A","1962",2.045168,
"DEW","EXCH","TOT","NATUSD","A","1963",2.045168,
"DEW","EXCH","TOT","NATUSD","A","1964",2.045168,
"DEW","EXCH","TOT","NATUSD","A","1965",2.045168,
"DEW","EXCH","TOT","NATUSD","A","1966",2.045168,
"DEW","EXCH","TOT","NATUSD","A","1967",2.045168,
"DEW","EXCH","TOT","NATUSD","A","1968",2.045168,
"DEW","EXCH","TOT","NATUSD","A","1969",2.016193,
"DEW","EXCH","TOT","NATUSD","A","1970",1.871328,
"DEW","EXCH","TOT","NATUSD","A","1971",1.784813,
"DEW","EXCH","TOT","NATUSD","A","1972",1.630326,
"DEW","EXCH","TOT","NATUSD","A","1973",1.366479,
"DEW","EXCH","TOT","NATUSD","A","1974",1.323096,
"DEW","EXCH","TOT","NATUSD","A","1975",1.257926,
"DEW","EXCH","TOT","NATUSD","A","1976",1.287433,
"DEW","EXCH","TOT","NATUSD","A","1977",1.187312,
"DEW","EXCH","TOT","NATUSD","A","1978",1.026996,
"DEW","EXCH","TOT","NATUSD","A","1979",0.937137,
"DEW","EXCH","TOT","NATUSD","A","1980",0.92936,
"DEW","EXCH","TOT","NATUSD","A","1981",1.15552,
"DEW","EXCH","TOT","NATUSD","A","1982",1.240696,
"DEW","EXCH","TOT","NATUSD","A","1983",1.305461,
"DEW","EXCH","TOT","NATUSD","A","1984",1.455106,
"DEW","EXCH","TOT","NATUSD","A","1985",1.505228,
"DEW","EXCH","TOT","NATUSD","A","1986",1.11026,
"DEW","EXCH","TOT","NATUSD","A","1987",0.918991,
"DEW","EXCH","TOT","NATUSD","A","1988",0.897946,
"DEW","EXCH","TOT","NATUSD","A","1989",0.961249,
"DEW","EXCH","TOT","NATUSD","A","1990",0.82611,
"DEW","EXCH","TOT","NATUSD","A","1991",0.848509,
"DEW","EXCH","TOT","NATUSD","A","1992",0.798459,
"DEW","EXCH","TOT","NATUSD","A","1993",0.845329,
"DEW","EXCH","TOT","NATUSD","A","1994",0.829719,
"DEW","EXCH","TOT","NATUSD","A","1995",0.732748,
"EU28","EXCH","TOT","NATUSD","A","1995",0.76452,
"EU28","EXCH","TOT","NATUSD","A","1996",0.787557,
"EU28","EXCH","TOT","NATUSD","A","1997",0.881803,
"EU28","EXCH","TOT","NATUSD","A","1998",0.891989,
"EU28","EXCH","TOT","NATUSD","A","1999",0.938283,
"EU28","EXCH","TOT","NATUSD","A","2000",1.082705,
"EU28","EXCH","TOT","NATUSD","A","2001",1.116533,
"EU28","EXCH","TOT","NATUSD","A","2002",1.057559,
"EU28","EXCH","TOT","NATUSD","A","2003",0.884048,
"EU28","EXCH","TOT","NATUSD","A","2004",0.803922,
"EU28","EXCH","TOT","NATUSD","A","2005",0.8038,
"EU28","EXCH","TOT","NATUSD","A","2006",0.796433,
"EU28","EXCH","TOT","NATUSD","A","2007",0.729672,
"EU28","EXCH","TOT","NATUSD","A","2008",0.679923,
"EU28","EXCH","TOT","NATUSD","A","2009",0.716958,
"EU28","EXCH","TOT","NATUSD","A","2010",0.754309,
"EU28","EXCH","TOT","NATUSD","A","2011",0.718414,
"EU28","EXCH","TOT","NATUSD","A","2012",0.778338,
"EU28","EXCH","TOT","NATUSD","A","2013",0.752945,
"EU28","EXCH","TOT","NATUSD","A","2014",0.752728,
"EU28","EXCH","TOT","NATUSD","A","2015",0.901296,
"EU28","EXCH","TOT","NATUSD","A","2016",0.903421,
"EU28","EXCH","TOT","NATUSD","A","2017",0.885206,
"EU28","EXCH","TOT","NATUSD","A","2018",0.846773,
"EU28","EXCH","TOT","NATUSD","A","2019",0.893276,
"EU28","EXCH","TOT","NATUSD","A","2020",0.875506,
"LVA","EXCH","TOT","NATUSD","A","1992",1.047898,
"LVA","EXCH","TOT","NATUSD","A","1993",0.960913,
"LVA","EXCH","TOT","NATUSD","A","1994",0.796452,
"LVA","EXCH","TOT","NATUSD","A","1995",0.750683,
"LVA","EXCH","TOT","NATUSD","A","1996",0.783647,
"LVA","EXCH","TOT","NATUSD","A","1997",0.82657,
"LVA","EXCH","TOT","NATUSD","A","1998",0.839257,
"LVA","EXCH","TOT","NATUSD","A","1999",0.832617,
"LVA","EXCH","TOT","NATUSD","A","2000",0.862972,
"LVA","EXCH","TOT","NATUSD","A","2001",0.893445,
"LVA","EXCH","TOT","NATUSD","A","2002",0.879607,
"LVA","EXCH","TOT","NATUSD","A","2003",0.813136,
"LVA","EXCH","TOT","NATUSD","A","2004",0.768683,
"LVA","EXCH","TOT","NATUSD","A","2005",0.803519,
"LVA","EXCH","TOT","NATUSD","A","2006",0.797389,
"LVA","EXCH","TOT","NATUSD","A","2007",0.73106,
"LVA","EXCH","TOT","NATUSD","A","2008",0.68414,
"LVA","EXCH","TOT","NATUSD","A","2009",0.719333,
"LVA","EXCH","TOT","NATUSD","A","2010",0.754798,
"LVA","EXCH","TOT","NATUSD","A","2011",0.713191,
"LVA","EXCH","TOT","NATUSD","A","2012",0.778133,
"LVA","EXCH","TOT","NATUSD","A","2013",0.753256,
"LVA","EXCH","TOT","NATUSD","A","2014",0.752728,
"LVA","EXCH","TOT","NATUSD","A","2015",0.901296,
"LVA","EXCH","TOT","NATUSD","A","2016",0.903421,
"LVA","EXCH","TOT","NATUSD","A","2017",0.885206,
"LVA","EXCH","TOT","NATUSD","A","2018",0.846773,
"LVA","EXCH","TOT","NATUSD","A","2019",0.893276,
"LVA","EXCH","TOT","NATUSD","A","2020",0.875506,
"LTU","EXCH","TOT","NATUSD","A","1992",0.513424,
"LTU","EXCH","TOT","NATUSD","A","1993",1.258128,
"LTU","EXCH","TOT","NATUSD","A","1994",1.152036,
"LTU","EXCH","TOT","NATUSD","A","1995",1.15848,
"LTU","EXCH","TOT","NATUSD","A","1996",1.15848,
"LTU","EXCH","TOT","NATUSD","A","1997",1.15848,
"LTU","EXCH","TOT","NATUSD","A","1998",1.15848,
"LTU","EXCH","TOT","NATUSD","A","1999",1.15848,
"LTU","EXCH","TOT","NATUSD","A","2000",1.15848,
"LTU","EXCH","TOT","NATUSD","A","2001",1.15848,
"LTU","EXCH","TOT","NATUSD","A","2002",1.064921,
"LTU","EXCH","TOT","NATUSD","A","2003",0.886488,
"LTU","EXCH","TOT","NATUSD","A","2004",0.805315,
"LTU","EXCH","TOT","NATUSD","A","2005",0.803413,
"LTU","EXCH","TOT","NATUSD","A","2006",0.797099,
"LTU","EXCH","TOT","NATUSD","A","2007",0.730921,
"LTU","EXCH","TOT","NATUSD","A","2008",0.682656,
